season,episode,characterID,role_name,actor_name,personID
5,9,1032113,Dan Scott,Paul Johansson,0424035
5,9,1032113,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,9,1032113,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,9,1032113,Jamie Scott,Jackson Brundage,2069547
5,9,1032113,Lindsey Strauss,Michaela McManus,2288842
5,9,1032113,Carrie,Torrey DeVitto,1722914
5,9,1032113,Tim Smith,Brett Claywell,1505775
5,9,1032113,Quentin Fields,Robbie Jones,0429129
5,9,1032113,Mia,Kate Voegele,2890132
5,9,1032113,Rick,Rick Clark,0164417
5,9,1032113,Basketball Fan,Christina Nelson,3288836
5,10,1032102,Lucas Scott,Chad Michael Murray,0614877
5,10,1032102,Nathan Scott,James Lafferty,0480798
5,10,1032102,Peyton Sawyer,Hilarie Burton,1122026
5,10,1032102,Haley James Scott,Bethany Joy Lenz,0502342
5,10,1032102,Brooke Davis,Sophia Bush,0124208
5,10,1032102,Dan Scott,Paul Johansson,0424035
5,10,1032102,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,10,1032102,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,10,1032102,Jamie Scott,Jackson Brundage,2069547
5,10,1032102,Rachel Gatina,Danneel Ackles,1566486
5,10,1032102,Carrie,Torrey DeVitto,1722914
5,10,1032102,Quentin Fields,Robbie Jones,0429129
5,10,1032102,Owen Morello,Joe Manganiello,0542133
5,10,1032102,Mia Catalano,Kate Voegele,2890132
5,10,1032102,John Knight,Dikran Tulaine,0876305
5,10,1032102,Vincent,Marcus Hester,0381681
5,10,1032102,Administrator,Rick Hamilton,3123501
5,10,1032102,Doctor,Tony Vaughn,0891257
5,11,1032103,Lucas Scott,Chad Michael Murray,0614877
5,11,1032103,Nathan Scott,James Lafferty,0480798
5,11,1032103,Peyton Sawyer,Hilarie Burton,1122026
5,11,1032103,Haley James Scott,Bethany Joy Lenz,0502342
5,11,1032103,Brooke Davis,Sophia Bush,0124208
5,11,1032103,Dan Scott,Paul Johansson,0424035
5,11,1032103,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,11,1032103,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,11,1032103,Jamie Scott,Jackson Brundage,2069547
5,11,1032103,Rachel Gatina,Danneel Ackles,1566486
5,11,1032103,Lindsey Strauss,Michaela McManus,2288842
5,11,1032103,Bevin Smith,Bevin Prince,1652374
5,11,1032103,Owen Morello,Joe Manganiello,0542133
5,11,1032103,Chase Adams,Stephen Colletti,1739873
5,11,1032103,Victoria Davis,Daphne Zuniga,0001879
5,11,1032103,Millicent,Lisa Goldstein Kirsch,2889679
5,11,1032103,Junk,Cullen Moss,1150144
5,11,1032103,Fergie,Vaughn Wilson,1535682
5,11,1032103,Patty,Cari Moskow,2370937
5,11,1032103,Macy's Shopper,Lauren Herrel,4174154
5,11,1032103,Girl on Street,Justine Thomas,3868954
5,12,1032104,Lucas Scott,Chad Michael Murray,0614877
5,12,1032104,Nathan Scott,James Lafferty,0480798
5,12,1032104,Peyton Sawyer,Hilarie Burton,1122026
5,12,1032104,Haley James Scott,Bethany Joy Lenz,0502342
5,12,1032104,Brooke Davis,Sophia Bush,0124208
5,12,1032104,Dan Scott,Paul Johansson,0424035
5,12,1032104,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,12,1032104,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,12,1032104,Jamie Scott,Jackson Brundage,2069547
5,12,1032104,Karen Roe,Moira Kelly,0446702
5,12,1032104,Lindsey Strauss,Michaela McManus,2288842
5,12,1032104,Carrie,Torrey DeVitto,1722914
5,12,1032104,Andy Hargrove,Kieren Hutchison,0404456
5,12,1032104,Millicent,Lisa Goldstein Kirsch,2889679
5,12,1032104,Junk,Cullen Moss,1150144
5,12,1032104,Fergie,Vaughn Wilson,1535682
5,12,1032104,Minister,Doug Haupt,2956749
5,12,1032104,Lily,Mary Kate Englehardt,2736920
5,12,1032104,Flower Guy,Taylor Kowalski,1989804
5,12,1032104,Policeman,Dominic L. Santana,2304840
5,12,1032104,Policeman #2,Adam Vernier,0894599
5,12,1032104,Violinist,Fran Tabor,5489139
5,13,1032105,Lucas Scott,Chad Michael Murray,0614877
5,13,1032105,Nathan Scott,James Lafferty,0480798
5,13,1032105,Peyton Sawyer,Hilarie Burton,1122026
5,13,1032105,Haley James Scott,Bethany Joy Lenz,0502342
5,13,1032105,Brooke Davis,Sophia Bush,0124208
5,13,1032105,Dan Scott,Paul Johansson,0424035
5,13,1032105,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,13,1032105,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,13,1032105,Jamie Scott,Jackson Brundage,2069547
5,13,1032105,Lindsey Strauss,Michaela McManus,2288842
5,13,1032105,Andy Hargrove,Kieren Hutchison,0404456
5,13,1032105,Olivia Pruitt,Haviland Morris,0606584
5,13,1032105,Adoption Worker,Judith Scott,0779399
5,13,1032105,Lily,Mary Kate Englehardt,2736920
5,13,1032105,Sam,Rus Blackwell,0085952
5,13,1032105,Max,Mark Schwahn,0777043
5,13,1032105,Kid on playground,Addison Black,3192724
5,13,1032105,Jetsetter,Darryl Tucker,2796163
5,14,1208415,Lucas Scott,Chad Michael Murray,0614877
5,14,1208415,Nathan Scott,James Lafferty,0480798
5,14,1208415,Peyton Sawyer,Hilarie Burton,1122026
5,14,1208415,Haley James Scott,Bethany Joy Lenz,0502342
5,14,1208415,Brooke Davis,Sophia Bush,0124208
5,14,1208415,Dan Scott,Paul Johansson,0424035
5,14,1208415,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,14,1208415,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,14,1208415,Jamie Scott,Jackson Brundage,2069547
5,14,1208415,Deb Lee,Barbara Alyn Woods,0940504
5,14,1208415,Quentin Fields,Robbie Jones,0429129
5,14,1208415,Chase Adams,Stephen Colletti,1739873
5,14,1208415,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
5,14,1208415,Nanny #1,Allie Taylor,3087921
5,14,1208415,Manny,Quentin Kerr,2397150
5,14,1208415,Warriors Assistant Coach,Terry Bowden,2655189
10,14,1208415,Party Guest,Monica D'Onofrio,3449947
10,14,1208415,Graduate,Monica D'Onofrio,3449947
5,14,1208415,Red Headed Nanny,Brittany Goodwin,2542898
5,14,1208415,3rd Nanny,Patricia Selznick,1895527
5,15,1218867,Lucas Scott,Chad Michael Murray,0614877
5,15,1218867,Nathan Scott,James Lafferty,0480798
5,15,1218867,Peyton Sawyer,Hilarie Burton,1122026
5,15,1218867,Haley James Scott,Bethany Joy Lenz,0502342
5,15,1218867,Brooke Davis,Sophia Bush,0124208
5,15,1218867,Dan Scott,Paul Johansson,0424035
5,15,1218867,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,15,1218867,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,15,1218867,Jamie Scott,Jackson Brundage,2069547
5,15,1218867,Deb Lee,Barbara Alyn Woods,0940504
5,15,1218867,Lindsey Strauss,Michaela McManus,2288842
5,15,1218867,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
5,15,1218867,Fergie,Vaughn Wilson,1535682
5,15,1218867,Junk,Cullen Moss,1150144
5,15,1218867,Bucko,Chris McNair,2446368
5,15,1218867,Kid,Addison Black,3192724
5,15,1218867,Friend of Jamie Scott,Kylie Lundy,8157250
5,16,1207398,Lucas Scott,Chad Michael Murray,0614877
5,16,1207398,Nathan Scott,James Lafferty,0480798
5,16,1207398,Peyton Sawyer,Hilarie Burton,1122026
5,16,1207398,Haley James Scott,Bethany Joy Lenz,0502342
5,16,1207398,Brooke Davis,Sophia Bush,0124208
5,16,1207398,Dan Scott,Paul Johansson,0424035
5,16,1207398,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,16,1207398,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,16,1207398,Jamie Scott,Jackson Brundage,2069547
5,16,1207398,Lindsey Strauss,Michaela McManus,2288842
5,16,1207398,Quentin Fields,Robbie Jones,0429129
5,16,1207398,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
5,16,1207398,Dr. Ethan Copeland,Chris Beetem,0066616
5,16,1207398,Assistant Director,Bradley Evans,1570767
5,16,1207398,Bill,Lee Spencer,0818013
5,16,1207398,TV Anchor,David Hains,0354331
5,16,1207398,Female Executive,Jennifer Massey,0557319
5,16,1207398,Player #1,Shaun Collins,5502131
5,16,1207398,Player #2,Gary Marsh,3101113
5,17,1211192,Lucas Scott,Chad Michael Murray,0614877
5,17,1211192,Nathan Scott,James Lafferty,0480798
5,17,1211192,Peyton Sawyer,Hilarie Burton,1122026
5,17,1211192,Haley James Scott,Bethany Joy Lenz,0502342
5,17,1211192,Brooke Davis,Sophia Bush,0124208
5,17,1211192,Dan Scott,Paul Johansson,0424035
5,17,1211192,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,17,1211192,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,17,1211192,Jamie Scott,Jackson Brundage,2069547
5,17,1211192,Deb Lee,Barbara Alyn Woods,0940504
5,17,1211192,Quentin Fields,Robbie Jones,0429129
5,17,1211192,Mia Catalano,Kate Voegele,2890132
5,17,1211192,Dr. Ethan Copeland,Chris Beetem,0066616
5,17,1211192,Coach Todd,Antonio Lewis Todd,0865114
5,17,1211192,News Director,Lee Spencer,0818013
5,17,1211192,Ref,Gil Newsom,0628410
5,17,1211192,Ronnie,Kevin Ryan,4311181
5,17,1211192,Cameraman,Steffen Schollaert,3242593
5,17,1211192,Bill,Wilbur Fitzgerald,0280409
5,17,1211192,Doctor,Kevin Otos,3941253
5,17,1211192,Nurse,Nancy Young,0949911
5,17,1211192,Nurse #2,Angela Ray,0712740
5,17,1211192,Ravens Fan,Eric Evans,3253911
5,17,1211192,Ravens fan,Derek Rushlow,3922867
5,18,1211193,Lucas Scott,Chad Michael Murray,0614877
5,18,1211193,Nathan Scott,James Lafferty,0480798
5,18,1211193,Peyton Sawyer,Hilarie Burton,1122026
5,18,1211193,Haley James Scott,Bethany Joy Lenz,0502342
5,18,1211193,Brooke Davis,Sophia Bush,0124208
5,18,1211193,Dan Scott,Paul Johansson,0424035
5,18,1211193,Marvin 'Mouth' McFadden,Lee Norris,0635851
5,18,1211193,Antwon 'Skills' Taylor,Antwon Tanner,0849612
5,18,1211193,Jamie Scott,Jackson Brundage,2069547
5,18,1211193,Deb Lee,Barbara Alyn Woods,0940504
5,18,1211193,Lindsey Strauss,Michaela McManus,2288842
5,18,1211193,Quentin Fields,Robbie Jones,0429129
5,18,1211193,Dr. Ethan Copeland,Chris Beetem,0066616
5,18,1211193,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
5,18,1211193,Jerry,Bradley Evans,1570767
5,18,1211193,Bill,Wilbur Fitzgerald,0280409
5,18,1211193,Director,Lee Spencer,0818013
5,18,1211193,Nurse,Angela Ray,0712740
5,18,1211193,Rick,David Hains,0354331
5,18,1211193,Steve,Tom Werme,3197155
5,18,1211193,Self,Gavin DeGraw,1501113
6,1,1261628,Lucas Scott,Chad Michael Murray,0614877
6,1,1261628,Nathan Scott,James Lafferty,0480798
6,1,1261628,Peyton Sawyer,Hilarie Burton,1122026
6,1,1261628,Haley James Scott,Bethany Joy Lenz,0502342
6,1,1261628,Brooke Davis,Sophia Bush,0124208
6,1,1261628,Dan Scott,Paul Johansson,0424035
6,1,1261628,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,1,1261628,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,1,1261628,Jamie Scott,Jackson Brundage,2069547
6,1,1261628,Deb Lee,Barbara Alyn Woods,0940504
6,1,1261628,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,1,1261628,Lindsey Strauss,Michaela McManus,2288842
6,1,1261628,Quentin Fields,Robbie Jones,0429129
6,1,1261628,Gus,Bill Cobbs,0167850
6,1,1261628,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,1,1261628,Victoria Davis,Daphne Zuniga,0001879
6,1,1261628,Carrie,Torrey DeVitto,1722914
6,1,1261628,Elvis Impersonator,Rick Alviti,2349019
6,2,1263997,Lucas Scott,Chad Michael Murray,0614877
6,2,1263997,Nathan Scott,James Lafferty,0480798
6,2,1263997,Peyton Sawyer,Hilarie Burton,1122026
6,2,1263997,Haley James Scott,Bethany Joy Lenz,0502342
6,2,1263997,Brooke Davis,Sophia Bush,0124208
6,2,1263997,Dan Scott,Paul Johansson,0424035
6,2,1263997,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,2,1263997,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,2,1263997,Jamie Scott,Jackson Brundage,2069547
6,2,1263997,Deb Lee,Barbara Alyn Woods,0940504
6,2,1263997,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,2,1263997,Carrie,Torrey DeVitto,1722914
6,2,1263997,Quentin Fields,Robbie Jones,0429129
6,2,1263997,Doctor,Terry Loughlin,0521761
6,2,1263997,Man,Devin McGee,2406530
6,2,1263997,Clerk,Nadiyah Dorsey,4681115
6,2,1263997,Housekeeper,Constantina Belins,5579807
6,2,1263997,Flight Attendant,Kristin Mellian,2803937
6,3,1263996,Lucas Scott,Chad Michael Murray,0614877
6,3,1263996,Nathan Scott,James Lafferty,0480798
6,3,1263996,Peyton Sawyer,Hilarie Burton,1122026
6,3,1263996,Haley James Scott,Bethany Joy Lenz,0502342
6,3,1263996,Brooke Davis,Sophia Bush,0124208
6,3,1263996,Dan Scott,Paul Johansson,0424035
6,3,1263996,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,3,1263996,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,3,1263996,Jamie Scott,Jackson Brundage,2069547
6,3,1263996,Deb Lee,Barbara Alyn Woods,0940504
6,3,1263996,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,3,1263996,Carrie,Torrey DeVitto,1722914
6,3,1263996,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,3,1263996,Denise Fields,Dawnn Lewis,0507097
6,3,1263996,Fergie,Vaughn Wilson,1535682
6,3,1263996,Junk,Cullen Moss,1150144
6,3,1263996,Preacher,Leland L. Jones,0002694
6,3,1263996,Andre,Jaden Harmon,3143135
6,3,1263996,Raven,Damon Fleming,5588906
6,3,1263996,Boy,Tripp Green,1491100
6,3,1263996,Cheerleader,Lauren Crawford,3918236
6,3,1263996,Student,Jennifer Johnson,5834142
6,4,1263995,Lucas Scott,Chad Michael Murray,0614877
6,4,1263995,Nathan Scott,James Lafferty,0480798
6,4,1263995,Peyton Sawyer,Hilarie Burton,1122026
6,4,1263995,Haley James Scott,Bethany Joy Lenz,0502342
6,4,1263995,Brooke Davis,Sophia Bush,0124208
6,4,1263995,Dan Scott,Paul Johansson,0424035
6,4,1263995,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,4,1263995,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,4,1263995,Jamie Scott,Jackson Brundage,2069547
6,4,1263995,Deb Lee,Barbara Alyn Woods,0940504
6,4,1263995,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,4,1263995,Carrie,Torrey DeVitto,1722914
6,4,1263995,Quentin Fields,Robbie Jones,0429129
6,4,1263995,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,4,1263995,Denise Fields,Dawnn Lewis,0507097
6,4,1263995,Olivia Pruitt,Haviland Morris,0606584
6,4,1263995,Mick Wolf,John Doe,0230335
6,4,1263995,Victoria Davis,Daphne Zuniga,0001879
6,4,1263995,Andre,Jaden Harmon,3143135
6,4,1263995,Raven,David Alley,5597647
6,4,1263995,Raven #2,Eric Crews,5597628
6,4,1263995,Ref,Gabe Wood,2219648
6,4,1263995,Engineer,Stephen West-Rogers,2284820
6,4,1263995,Cab Driver,Marcus Nazar,2361126
6,4,1263995,Girl,Jessica Slaughter,5597597
6,4,1263995,Cheerleader #2,Lauren Crawford,3918236
6,4,1263995,Ravens Fan,Shelby Grossman,9948010
6,5,1274162,Lucas Scott,Chad Michael Murray,0614877
6,5,1274162,Nathan Scott,James Lafferty,0480798
6,5,1274162,Peyton Sawyer,Hilarie Burton,1122026
6,5,1274162,Haley James Scott,Bethany Joy Lenz,0502342
6,5,1274162,Brooke Davis,Sophia Bush,0124208
6,5,1274162,Dan Scott,Paul Johansson,0424035
6,5,1274162,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,5,1274162,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,5,1274162,Jamie Scott,Jackson Brundage,2069547
6,5,1274162,Deb Lee,Barbara Alyn Woods,0940504
6,5,1274162,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,5,1274162,Lindsey Strauss,Michaela McManus,2288842
6,5,1274162,Carrie,Torrey DeVitto,1722914
6,5,1274162,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,5,1274162,Olivia Pruitt,Haviland Morris,0606584
6,5,1274162,Mick Wolf,John Doe,0230335
6,5,1274162,Bobby,Burgess Jenkins,0420792
6,5,1274162,Marketing VP,Joe Knezevich,2374823
6,5,1274162,Mover,Robert Hy Gorman,0331117
6,5,1274162,Waitress #1,Amanda Dunn,2908667
6,5,1274162,Waitress #2,Juliet Cesario,0960690
6,5,1274162,Bartender,Phillip Troy Linger,0512790
6,6,1274161,Lucas Scott,Chad Michael Murray,0614877
6,6,1274161,Nathan Scott,James Lafferty,0480798
6,6,1274161,Peyton Sawyer,Hilarie Burton,1122026
6,6,1274161,Haley James Scott,Bethany Joy Lenz,0502342
6,6,1274161,Brooke Davis,Sophia Bush,0124208
6,6,1274161,Dan Scott,Paul Johansson,0424035
6,6,1274161,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,6,1274161,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,6,1274161,Jamie Scott,Jackson Brundage,2069547
6,6,1274161,Deb Lee,Barbara Alyn Woods,0940504
6,6,1274161,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,6,1274161,Owen Morello,Joe Manganiello,0542133
6,6,1274161,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,6,1274161,Mick Wolf,John Doe,0230335
6,6,1274161,Lon,Tom Hillmann,0385092
6,6,1274161,Fan,Mills Allison,1794240
6,6,1274161,Little Girl,Gabriele Phelps,5605335
6,6,1274161,Mike,Michael Beasley,2689261
6,6,1274161,Keith Scott,Craig Sheffer,0001729
6,6,1274161,Flight Attendant,Mellie Boozer,2701615
6,6,1274161,Club Girl,Carolina Duncan,3834363
6,6,1274161,Customer,Ron Stafford,3107570
6,7,1280369,Lucas Scott,Chad Michael Murray,0614877
6,7,1280369,Nathan Scott,James Lafferty,0480798
6,7,1280369,Peyton Sawyer,Hilarie Burton,1122026
6,7,1280369,Haley James Scott,Bethany Joy Lenz,0502342
6,7,1280369,Brooke Davis,Sophia Bush,0124208
6,7,1280369,Dan Scott,Paul Johansson,0424035
6,7,1280369,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,7,1280369,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,7,1280369,Jamie Scott,Jackson Brundage,2069547
6,7,1280369,Deb Lee,Barbara Alyn Woods,0940504
6,7,1280369,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,7,1280369,Owen Morello,Joe Manganiello,0542133
6,7,1280369,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,7,1280369,Grace,Grace Potter,2728156
6,7,1280369,Fergie,Vaughn Wilson,1535682
6,7,1280369,Junk,Cullen Moss,1150144
6,7,1280369,Jerry,Bradley Evans,1570767
6,7,1280369,Waitress,Juliet Cesario,0960690
6,7,1280369,Gigi,Kelsey Asbille,2080328
6,7,1280369,Chuck,Michael May,2729847
6,7,1280369,Chris,Lee Spencer,0818013
6,7,1280369,Chuck's Mom,Kelley Davis,2095178
6,7,1280369,Customer,Ron Stafford,3107570
6,8,1280370,Lucas Scott,Chad Michael Murray,0614877
6,8,1280370,Nathan Scott,James Lafferty,0480798
6,8,1280370,Peyton Sawyer,Hilarie Burton,1122026
6,8,1280370,Haley James Scott,Bethany Joy Lenz,0502342
6,8,1280370,Brooke Davis,Sophia Bush,0124208
6,8,1280370,Dan Scott,Paul Johansson,0424035
6,8,1280370,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,8,1280370,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,8,1280370,Jamie Scott,Jackson Brundage,2069547
6,8,1280370,Deb Lee,Barbara Alyn Woods,0940504
6,8,1280370,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,8,1280370,Julian Baker,Austin Nichols,0629538
6,8,1280370,Owen Morello,Joe Manganiello,0542133
6,8,1280370,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,8,1280370,Derek Sommers,Ernest Waddell,1556708
6,8,1280370,Gigi,Kelsey Asbille,2080328
6,8,1280370,Coach,Michael Beasley,2689261
6,8,1280370,Opposing Coach,Eric Feldman,1643762
6,8,1280370,Waitress,Carolina Duncan,3834363
6,8,1280370,Slam Ball Guest,Ritchie Greer,2758338
6,8,1280370,Slamball Audiance Member,Bill Hartley,4324730
6,8,1280370,Customer,Ron Stafford,3107570
6,9,1280371,Lucas Scott,Chad Michael Murray,0614877
6,9,1280371,Nathan Scott,James Lafferty,0480798
6,9,1280371,Peyton Sawyer,Hilarie Burton,1122026
6,9,1280371,Haley James Scott,Bethany Joy Lenz,0502342
6,9,1280371,Brooke Davis,Sophia Bush,0124208
6,9,1280371,Dan Scott,Paul Johansson,0424035
6,9,1280371,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,9,1280371,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,9,1280371,Jamie Scott,Jackson Brundage,2069547
6,9,1280371,Deb Lee,Barbara Alyn Woods,0940504
6,9,1280371,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,9,1280371,Julian Baker,Austin Nichols,0629538
6,9,1280371,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,9,1280371,Owen Morello,Joe Manganiello,0542133
6,9,1280371,Gigi,Kelsey Asbille,2080328
6,9,1280371,Coach,Michael Beasley,2689261
6,9,1280371,Chuck,Michael May,2729847
6,9,1280371,Student,O'Ryan Graves,2717832
6,9,1280371,Jerome,LaMonica Garrett,1206818
6,9,1280371,Fan,Peter Jurasik,0432867
6,9,1280371,Game Guest,Rhonda Jenkins,3568833
6,9,1280371,Hollywood Type,George McPherson,1404588
6,9,1280371,Slam Ball Guest,Joe Montanti,2850047
6,10,1280365,Lucas Scott,Chad Michael Murray,0614877
6,10,1280365,Nathan Scott,James Lafferty,0480798
6,10,1280365,Peyton Sawyer,Hilarie Burton,1122026
6,10,1280365,Haley James Scott,Bethany Joy Lenz,0502342
6,10,1280365,Brooke Davis,Sophia Bush,0124208
6,10,1280365,Dan Scott,Paul Johansson,0424035
6,10,1280365,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,10,1280365,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,10,1280365,Jamie Scott,Jackson Brundage,2069547
6,10,1280365,Deb Lee,Barbara Alyn Woods,0940504
6,10,1280365,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,10,1280365,Julian Baker,Austin Nichols,0629538
6,10,1280365,Quentin Fields,Robbie Jones,0429129
6,10,1280365,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,10,1280365,Mia Catalano,Kate Voegele,2890132
6,10,1280365,Derek Sommers,Ernest Waddell,1556708
6,10,1280365,Gigi,Kelsey Asbille,2080328
6,10,1280365,Themselves,Angels & Airwaves,2293210
6,10,1280365,Joe,Chris Drake,3796549
6,10,1280365,Themselves,Enation,3183954
6,10,1280365,Self,Jonathan Jackson,0005044
6,11,1280366,Lucas Scott,Chad Michael Murray,0614877
6,11,1280366,Nathan Scott,James Lafferty,0480798
6,11,1280366,Peyton Sawyer,Hilarie Burton,1122026
6,11,1280366,Haley James Scott,Bethany Joy Lenz,0502342
6,11,1280366,Brooke Davis,Sophia Bush,0124208
6,11,1280366,Dan Scott,Paul Johansson,0424035
6,11,1280366,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,11,1280366,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,11,1280366,Jamie Scott,Jackson Brundage,2069547
6,11,1280366,Deb Lee,Barbara Alyn Woods,0940504
6,11,1280366,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,11,1280366,Julian Baker,Austin Nichols,0629538
6,11,1280366,Owen Morello,Joe Manganiello,0542133
6,11,1280366,Fergie,Vaughn Wilson,1535682
6,11,1280366,Junk,Cullen Moss,1150144
6,11,1280366,Henchman,Matthew Brady,1025955
6,11,1280366,Drunken Patron,Joe Cerniglia,2446378
6,11,1280366,Announcer,Michael Leone,5646742
6,11,1280366,Kotton Club Guest,William Stine,2442425
6,12,1280367,Lucas Scott,Chad Michael Murray,0614877
6,12,1280367,Nathan Scott,James Lafferty,0480798
6,12,1280367,Peyton Sawyer,Hilarie Burton,1122026
6,12,1280367,Haley James Scott,Bethany Joy Lenz,0502342
6,12,1280367,Brooke Davis,Sophia Bush,0124208
6,12,1280367,Dan Scott,Paul Johansson,0424035
6,12,1280367,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,12,1280367,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,12,1280367,Jamie Scott,Jackson Brundage,2069547
6,12,1280367,Deb Lee,Barbara Alyn Woods,0940504
6,12,1280367,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,12,1280367,Julian Baker,Austin Nichols,0629538
6,12,1280367,Quentin Fields,Robbie Jones,0429129
6,12,1280367,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,12,1280367,Owen Morello,Joe Manganiello,0542133
6,12,1280367,Mia Catalano,Kate Voegele,2890132
6,12,1280367,John 'Jack' Daniels,Evan Peters,1404239
6,12,1280367,Nino Jones,Keedar Whittle,2827438
6,12,1280367,Adam Reese,James Van Der Beek,0004735
6,12,1280367,Gigi,Kelsey Asbille,2080328
6,12,1280367,Bobby,Burgess Jenkins,0420792
6,12,1280367,Jerry,Bradley Evans,1570767
6,12,1280367,Chuck,Michael May,2729847
6,12,1280367,Xavier,Devin McGee,2406530
6,12,1280367,Coach,L. Warren Young,0949794
6,12,1280367,Man,Justin Smith,5647626
6,12,1280367,Waitress,Alexandra Elise,3306838
6,12,1280367,Madison,Katherine Landry,3382081
6,12,1280367,Pedestrian,Emily Pierce,3126550
6,13,1280368,Lucas Scott,Chad Michael Murray,0614877
6,13,1280368,Nathan Scott,James Lafferty,0480798
6,13,1280368,Peyton Sawyer,Hilarie Burton,1122026
6,13,1280368,Haley James Scott,Bethany Joy Lenz,0502342
6,13,1280368,Brooke Davis,Sophia Bush,0124208
6,13,1280368,Dan Scott,Paul Johansson,0424035
6,13,1280368,Marvin 'Mouth' McFadden,Lee Norris,0635851
6,13,1280368,Antwon 'Skills' Taylor,Antwon Tanner,0849612
6,13,1280368,Jamie Scott,Jackson Brundage,2069547
6,13,1280368,Deb Lee,Barbara Alyn Woods,0940504
6,13,1280368,Millicent 'Millie' Huxtable,Lisa Goldstein Kirsch,2889679
6,13,1280368,Julian Baker,Austin Nichols,0629538
6,13,1280368,Samantha 'Sam' Walker,Ashley Rickards,2413197
6,13,1280368,Owen Morello,Joe Manganiello,0542133
6,13,1280368,Mia Catalano,Kate Voegele,2890132
6,13,1280368,Chase Adams,Stephen Colletti,1739873
6,13,1280368,John 'Jack' Daniels,Evan Peters,1404239
6,13,1280368,Denise Fields,Dawnn Lewis,0507097
